,node_id,community,Betweenness,Out-degree,In-degree,Clustering,Type
70547127,1738126,B,17743763445.871975,11960.0,91.0,0.001994688589938829,International expert
45511355,9608994,B,4188440601.3588734,11948.0,61.0,0.002609347065902043,International expert
1327359720,1264911,B,742407896.1071475,11916.0,1.0,0.0010450738302645187,International expert
1215611444105969664,4689589,B,4748725988.848254,11851.0,33.0,0.0006835185889685323,International expert
31029819,10257697,B,14297811314.201756,11823.0,15.0,0.00033258139329462775,International expert
16910746,1178813,G,6609490724.010532,11742.0,77.0,0.0008940094783827396,International expert
1128049495063834625,2432579,B,7154078699.027227,11709.0,81.0,0.00029778602177381325,International expert
745273,769761,B,21867602354.72064,11530.0,64.0,0.0006192178333294596,International expert
223702433,5815642,G,6613936549.225741,11492.0,11.0,9.411542073619397e-05,International expert
3280573716,475864,B,22586149476.49379,11491.0,443.0,0.002908766879584942,International expert
19230601,4274071,G,2669200370.3171415,11444.0,3.0,0.00022956681207003912,International expert
1164940374374330368,6742358,B,0.0,11361.0,0.0,5.200178463708202e-05,International expert
22019881,1864878,B,17654203905.814167,11347.0,291.0,0.0016622518058088285,International expert
191795989,2320353,G,3083677701.2360573,11335.0,19.0,0.0013083361348251474,International expert
816291044325261312,13872330,B,10847077277.600039,11322.0,2.0,5.237357606565025e-05,International expert
256528505,15841115,G,0.0,11321.0,0.0,0.00020125637861393775,International expert
1155312569361547264,2169304,B,10382743034.203152,11287.0,135.0,0.0035591285904177017,International expert
156651229,11094419,B,599773167.6659815,11283.0,18.0,0.0013779294257420004,International expert
451192624,474153,B,49459526587.34534,11263.0,262.0,0.0032325890066655727,International expert
235217558,14998823,B,290928279.96636546,11223.0,3.0,0.0016589946456849877,International expert
75367781,1986608,B,1160574827.182962,11215.0,16.0,0.0012401855579538615,International expert
2384105730,221698,B,61383541900.7635,11205.0,1507.0,0.006812770185390313,International expert
7587032,5709257,D,96530915748.89873,565939.0,242.0,8.239314027156706e-05,National expert
216299334,2983389,D,322879508747.5302,533738.0,129.0,0.00013359921702129843,National expert
87818409,3343675,D,41615015837.08908,282242.0,9.0,0.00013551804301543393,National expert
216776631,7746164,K,109702411220.08452,267232.0,15.0,4.9408528788217076e-05,National expert
16973333,2615680,D,65447070914.56452,262813.0,1180.0,0.00018113100529423183,National expert
722242009,249561,D,74559550735.10825,200750.0,193.0,0.0007357962657583581,National expert
20675681,164672,D,81308917466.10196,176915.0,460.0,0.0005516998633668003,National expert
29442313,4014169,K,35951941104.752174,174740.0,6.0,0.00012881560557485361,National expert
612473,3229382,D,59107915973.99227,170478.0,989.0,0.0001479269784298226,National expert
4882743003,1068044,D,86907810044.91708,169909.0,48.0,0.00021074845742104564,National expert
43878033,4836448,D,76398559256.06337,148092.0,58.0,0.000317194798501167,National expert
168090600,2609925,D,135653211770.7164,146287.0,378.0,0.0008981045247021057,National expert
226914703,14678283,D,14497224179.011366,139045.0,14.0,0.0010840779904421254,National expert
37963496,1602479,D,58917250968.68491,129359.0,488.0,0.0002552586599489739,National expert
2441666255,1059851,D,30194731220.2284,124776.0,335.0,0.002147306164858884,National expert
3131144855,1600452,D,68616814409.70437,113173.0,28.0,0.00010249257071430129,National expert
87416722,21943889,D,0.0,112876.0,0.0,0.0003202004336704117,National expert
136004952,1634780,D,71017101476.61293,107839.0,238.0,0.0007909123705604305,National expert
34247411,252587,D,52462298669.88138,96058.0,852.0,0.0025469524248844027,National expert
152656121,3211769,D,53395423224.694756,95392.0,264.0,0.0013603551490348486,National expert
791672814017347584,1140560,D,377623412866.3625,87172.0,927.0,0.0003843252301152883,National expert
45715838,252955,D,183967567373.21832,85365.0,1214.0,0.003122678101483016,National expert
19644592,1056431,D,42981640967.43423,80665.0,178.0,0.0018594484042300133,National expert
65045121,1070152,D,83976327466.92528,79796.0,246.0,0.0006699500609622407,National expert
125370749,9104255,D,0.0,74814.0,0.0,0.00032058128375288063,National expert
545081356,1068827,D,2517091811.7812233,74172.0,35.0,0.001998888047906791,National expert
19038934,9903296,J,29407160206.32555,74126.0,115.0,0.0002881296054133493,National expert
60606206,881152,D,75813504898.23543,73690.0,516.0,0.001579681415936692,National expert
117777690,7126649,D,7973231756.022338,71701.0,9.0,0.0009620526285356574,National expert
305073570,4836376,D,9165226896.814417,70221.0,27.0,0.0016491603531583695,National expert
2904913023,1062312,D,34037853517.82483,68869.0,93.0,0.0006874570300550282,National expert
174151902,545187,D,84899702348.53403,68144.0,378.0,0.0021595330857569262,National expert
1235849797191401472,1337774,D,28106403674.71824,67775.0,140.0,0.0005966680335123369,National expert
2425571623,3117706,D,8007048075.865487,67290.0,19.0,0.001078323724494874,National expert
2870848881,217810,D,63558477092.818855,66778.0,228.0,0.0026846664155874703,National expert
14569869,9496508,D,25371971139.360073,66614.0,67.0,0.000661955572543859,National expert
14224719,1592497,D,33130980434.56419,66577.0,41.0,0.0004718169489962501,National expert
19636948,13600951,J,0.0,65756.0,0.0,0.00014229787630899103,National expert
2461924214,4868481,D,16502775439.15264,65409.0,151.0,0.002844208190901779,National expert
16887175,3061755,D,7090197819.257808,64121.0,1946.0,0.000585035673655035,National expert
788524,21316059,D,0.0,64031.0,0.0,0.0003274436654843178,National expert
1006419421244678144,639761,D,86669392458.29419,63623.0,19.0,0.0001014726444101173,National expert
499455731,211853,D,119340083893.85416,60677.0,814.0,0.007277304220518894,National expert
14260960,556207,J,26804452564.005783,60543.0,71.0,0.00015466256502612194,National expert
130120037,4966154,D,9710985389.831089,59789.0,36.0,0.0017938153074587584,National expert
2768501,11806961,M,7546953246.79991,58738.0,95.0,0.001022656337742729,National expert
746371177174679552,253531,D,35909688804.377655,57775.0,588.0,0.007218339754941105,National expert
203123011,7389617,J,10981933899.249891,57645.0,56.0,0.00037718094084640465,National expert
134890715,1263004,D,8275573917.660326,57207.0,305.0,0.002796303983544361,National expert
160952087,7015110,D,26314711246.610588,54648.0,103.0,0.000656234409575037,National expert
3383159573,465136,D,25840411703.99398,53574.0,93.0,0.0020288480036908434,National expert
14855994,3347262,K,15191103626.251213,51058.0,127.0,0.000830440679593805,National expert
19825835,1594663,D,82152467154.83301,50658.0,134.0,0.0010969441123021317,National expert
102707504,1841491,D,20348808413.54504,49783.0,24.0,0.000453711264338191,National expert
21866939,7039299,D,16594128857.279953,49505.0,395.0,0.0007466911768142367,National expert
111556423,5301980,D,2759252863.8249187,48557.0,402.0,0.0004213208598461341,National expert
282914879,252164,D,70223845718.45113,48517.0,1044.0,0.008748761418522502,National expert
335312037,2983524,D,12912391103.39813,48271.0,209.0,0.00303892081571584,National expert
53898393,10878308,D,17048558990.33761,48233.0,8.0,0.0014465493390331526,National expert
18020612,12826417,D,7110865016.669662,47574.0,11.0,0.0012583466482959066,National expert
20878297,1694654,J,23670369473.09357,46635.0,982.0,0.003689933090552051,National expert
10215212,1587504,D,25932465300.72082,46150.0,40.0,0.00019336522996547397,National expert
45010849,891755,D,6561480491.992269,45841.0,241.0,0.0050060558914658305,National expert
222748037,1572352,D,4893143377.983531,45542.0,111.0,0.001866680082082476,National expert
153810216,1728629,D,12959282577.061342,45042.0,68.0,0.002563202704570162,National expert
116502194,919433,J,5326026188.021152,43946.0,491.0,0.0006457841448438211,National expert
19899606,2734490,D,26793690184.111423,43638.0,96.0,0.0012484029092743993,National expert
1012351320953708545,1048827,D,27815112081.3445,41239.0,19.0,0.0007609861123603847,National expert
34655603,6101774,D,6631123522.302233,41231.0,151.0,0.00018912270940103069,National expert
3293406121,7849796,K,11832592229.558205,40700.0,9.0,0.0002338845793282721,National expert
8197942,10030935,M,8458926951.103141,40295.0,89.0,0.0007410885321620682,National expert
8973062,3593184,D,18781685394.845177,40164.0,359.0,0.0004661299754289418,National expert
462021312,1067436,D,182141764502.8699,40063.0,416.0,0.0014208865142374197,National expert
783792992,3780427,K,12691817166.896267,39766.0,47.0,0.0003774283439572899,National expert
826382447885574144,253762,D,44284892134.8161,39610.0,1046.0,0.009017969154634367,National expert
937330903717765120,677952,D,19726779977.879604,38859.0,8.0,0.00018135475752624895,National expert
46650770,7015269,D,9160087844.223387,38722.0,31.0,0.0012247737583597562,National expert
16935292,12390335,K,6377815927.794321,37919.0,14.0,0.0006487846535695964,National expert
60886384,13710069,D,1745586695.6646883,37659.0,1.0,0.00296615176705295,National expert
21201150,5354928,D,3056031457.5537386,36633.0,41.0,0.0030716373462264146,National expert
157981564,6142160,D,11938718510.567598,36102.0,54.0,0.0006394376531750776,National expert
351784239,18202580,D,0.0,34995.0,174.0,0.0026739374609141557,National expert
405605548,2300389,D,5394443007.84505,34968.0,43.0,0.002688137021792985,National expert
47975126,1171820,D,56374974341.213356,34847.0,520.0,0.005112813167135634,National expert
19697415,13626631,J,22503114469.889343,34674.0,2.0,5.029331950845414e-05,National expert
20098015,9108201,D,4999680192.625716,34500.0,5.0,0.0014955079108412853,National expert
757300766478663680,9339538,J,3344813847.0201316,33983.0,24.0,0.004236531748577818,National expert
755113,161429,K,56825859630.15142,33902.0,1082.0,0.0014383869529176166,National expert
1332630685,611082,K,13772260488.039421,33888.0,123.0,0.001419101290777958,National expert
852269288,1362877,K,16868457207.572601,33607.0,126.0,0.000635411712038642,National expert
16076032,2436139,K,35042258455.70441,33377.0,112.0,0.0007406338608496643,National expert
19902709,1337817,D,5547901776.633009,33376.0,130.0,0.0031617199940137575,National expert
551426814,1605555,D,74850947289.17088,33338.0,244.0,0.0003950925100132821,National expert
80802900,4076584,D,4723414205.401105,33326.0,35.0,0.002151011082782968,National expert
610659001,512107,D,98856203163.65599,33109.0,277.0,0.0006281911090318237,National expert
748864401852145665,902817,D,43401744618.414444,32949.0,285.0,0.005463451572446106,National expert
252794509,517843,J,118925446423.72192,32753.0,410.0,0.0015964440733118419,National expert
1833919200,217227,D,24606486433.72262,32568.0,698.0,0.008309367640909863,National expert
368240745,2978188,D,14863628643.179455,32480.0,71.0,0.0017081012838518709,National expert
883023436913692672,710526,J,34300507786.367485,32352.0,2.0,4.879614621472059e-05,National expert
310746442,859186,D,29516316158.332447,32266.0,135.0,0.001999451022358384,National expert
16936686,846136,D,35601249631.50095,32234.0,709.0,0.003110939027499265,National expert
189376144,653994,K,49187788232.01004,32160.0,231.0,0.001005689495112247,National expert
33315010,1064222,D,14694925563.60487,31855.0,159.0,0.0026669759574663547,National expert
6433472,2553922,J,10828682318.068422,31779.0,431.0,0.0005912845543778624,National expert
19017675,6598223,D,3840550295.97654,31628.0,14.0,0.00101822040239152,National expert
198584761,1056587,D,32126816797.38584,31604.0,51.0,0.0014880885906105072,National expert
192547775,13460893,K,0.0,31582.0,83.0,0.0004337844607928519,National expert
459390022,1397852,D,18839000831.639572,31493.0,554.0,0.0022375906263202897,National expert
1025037163291914240,1751701,K,0.0,31188.0,0.0,0.00015930042717369867,National expert
20973388,11077563,D,7457993338.999707,31134.0,441.0,0.001637968843347596,National expert
619050616,2408728,D,18279878169.430595,31071.0,123.0,0.0011243387983486273,National expert
955157661212987392,22584132,D,0.0,30884.0,104.0,0.0016060576170669914,National expert
4691437897,1456248,D,3945132017.188161,30693.0,19.0,0.0021888258821951027,National expert
2329066872,8035128,K,4224660330.1583395,30530.0,98.0,0.0007093401802951638,National expert
12848262,202072,J,12427146233.711887,30208.0,933.0,0.0007786644091943673,National expert
869825995,21915463,D,0.0,30017.0,1.0,0.00182760674107773,National expert
44849238,169931,D,34545631243.64893,29906.0,1554.0,0.011525905930874375,National expert
90422822,8380650,I,31031938659.94819,29599.0,105.0,3.1674098482597364e-05,National expert
2030711,766611,K,62775162220.01229,29499.0,363.0,0.0009900446097572428,National expert
406842374,7804895,D,4422045291.935012,29194.0,62.0,0.0036451400969765434,National expert
19424427,12379610,D,7063469864.059022,29138.0,111.0,0.001390449046577678,National expert
115393565,2891176,D,15235477615.721733,29077.0,105.0,0.003811180482962493,National expert
